"#02781",1
"#02782",1
"#02784",1
"#02785",2
"#02786",1
"#0279",1
"#02790",1
"#02796",1
"#02797",1
"#02798",1
"#028",2
"#0280",1
"#02800",1
"#02801",1
"#02805",2
"#02809",1
"#02810",1
"#02811",1
"#02817",1
"#02818",2
"#02819",1
"#0282",1
"#02823",1
"#02825",1
"#02828",1
"#02830",1
"#02831",1
"#02832",1
"#02834",1
"#02836",1
"#02838",1
"#02839",1
"#0284",1
"#02840",1
"#02841",1
"#02842",1
"#02843",1
"#02844",1
"#02845",1
"#02847",1
"#02848",2
"#02849",1
"#0285",1
"#02850",1
"#02851",1
"#02852",1
"#02855",2
"#02858",1
"#02861",1
"#02862",1
"#02865",2
"#02866",2
"#02867",2
"#02869",2
"#02874",1
"#02875",2
"#02876",2
"#02877",2
"#02878",1
"#02879",2
"#02880",1
"#02882",1
"#02883",2
"#02884",1
"#02887",1
"#02889",1
"#02892",1
"#02893",1
"#02895",1
"#02896",2
"#029",4
"#0290",1
"#02900",1
"#02901",1
"#02902",2
"#02903",1
"#02905",2
"#02908",1
"#02909",1
"#0291",2
"#02910",1
"#02911",1
"#02918",1
"#02919",2
"#0292",1
"#02920",1
"#02921",1
"#02923",1
"#02924",1
"#02925",1
"#02926",1
"#02927",1
"#02928",2
"#02929",1
"#02930",2
"#02931",1
